Id,NA_Sales,Platform,Year_of_Release,Genre,Publisher,JP_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating
6989,0.1,XB,2003.0,Platform,Atari,0.0,67.0,27.0,6.8,4.0,Paradigm Entertainment,T
6990,0.02,GC,2003.0,Racing,Capcom,0.0,62.0,7.0,tbd,,Capcom,E
6991,0.0,SAT,1998.0,Role-Playing,Kadokawa Shoten,0.12,,,,,,
6992,0.0,PS,1998.0,Adventure,Gainax Network Systems,0.11,,,,,,
6993,0.0,PS,1998.0,Fighting,Tomy Corporation,0.21,,,,,,
6994,0.08,X360,2008.0,Shooter,Eidos Interactive,0.0,52.0,35.0,4.9,22.0,Pivotal Games,M
6995,0.01,PS,1999.0,Action,Virgin Interactive,0.0,,,,,,
6996,0.0,PC,2009.0,Adventure,GSP,0.0,,,tbd,,MumboJumbo,T
6997,0.1,PSP,,Action,Warner Bros. Interactive Entertainment,0.0,,,tbd,,Traveller's Tales,E10+
6998,0.26,DS,2007.0,Sports,Ubisoft,0.0,56.0,5.0,7,4.0,Ubisoft Quebec,E
6999,0.17,DS,2010.0,Puzzle,Storm City Games,0.0,,,tbd,,CokeM Interactive,E10+
7000,0.02,XB,2004.0,Action,Microids,0.0,53.0,11.0,4.5,8.0,Microids,T
7001,0.0,X360,2006.0,Strategy,Electronic Arts,0.0,79.0,50.0,7.5,83.0,EA LA,T
7002,0.07,WiiU,2012.0,Sports,Take-Two Interactive,0.0,85.0,17.0,7,43.0,Visual Concepts,E
7003,0.19,GC,2005.0,Action,Activision,0.0,61.0,32.0,4,6.0,7 Studios,T
7004,0.07,PS2,2002.0,Adventure,Electronic Arts,0.0,72.0,24.0,7.9,8.0,Westwood Studios,T
7005,0.54,PS,1999.0,Misc,Sony Computer Entertainment,0.0,,,,,,
7006,0.26,PS2,2005.0,Racing,THQ,0.0,68.0,36.0,7.7,24.0,Juice Games,T
7007,0.37,PS4,2016.0,Action,Ubisoft,0.0,83.0,88.0,7.8,621.0,Ubisoft Montreal,M
7008,0.0,X360,2011.0,Role-Playing,Capcom,0.03,,,,,,
7009,0.0,GB,2000.0,Strategy,Nintendo,0.2,,,,,,
7010,0.08,PS4,2015.0,Fighting,Namco Bandai Games,0.0,,,,,,
7011,0.07,XB,2004.0,Action,Ubisoft,0.0,67.0,21.0,5.2,6.0,Venom Games,T
7012,0.12,GBA,2005.0,Misc,DSI Games,0.0,,,,,,
7013,0.03,3DS,2015.0,Action,Nippon Ichi Software,0.0,45.0,7.0,5.6,37.0,"Prope, Kadokawa",E10+
7014,0.11,DS,2007.0,Racing,THQ,0.0,61.0,14.0,tbd,,Rainbow Studios,E
7015,0.0,PS4,2016.0,Action,Namco Bandai Games,0.01,,,,,,
7016,0.21,PS2,2003.0,Adventure,Sony Computer Entertainment,0.0,64.0,19.0,3.1,157.0,Frontier Developments,T
7017,0.08,PS2,2005.0,Role-Playing,Atari,0.0,48.0,7.0,6.9,37.0,Bandai,E
7018,0.35,DS,2009.0,Platform,Ubisoft,0.0,70.0,7.0,tbd,,Ubisoft Montpellier,E
7019,0.0,PC,2010.0,Sports,Ubisoft,0.0,,,7.3,6.0,Ubisoft Montreal,T
7020,0.18,PS2,2006.0,Action,Midway Games,0.0,51.0,34.0,7,15.0,"Pipeworks Software, Inc.",E10+
7021,0.09,DS,2009.0,Misc,DreamCatcher Interactive,0.0,,,tbd,,,
7022,0.04,PS,1998.0,Fighting,Sony Computer Entertainment,0.0,,,,,,
7023,0.17,PS3,2007.0,Action,Disney Interactive Studios,0.0,55.0,24.0,6.9,19.0,Eurocom Entertainment Software,T
7024,0.02,PS3,2016.0,Role-Playing,Nippon Ichi Software,0.03,,,7,29.0,Vanillaware,T
7025,0.0,SNES,1993.0,Sports,Namco Bandai Games,0.69,,,,,,
7026,0.45,X360,2014.0,Shooter,Ubisoft,0.0,,,7,109.0,Ubisoft Montreal,M
7027,0.0,DS,2010.0,Adventure,Alchemist,0.03,,,,,,
7028,0.0,PS2,2008.0,Misc,Paon,0.01,,,,,,
7029,1.75,GBA,2002.0,Action,Nintendo,0.33,95.0,30.0,9.1,314.0,Capcom,E
7030,0.17,PS,2000.0,Adventure,Capcom,0.1,76.0,10.0,8.8,29.0,Capcom,E
7031,0.03,GBA,2002.0,Shooter,BAM! Entertainment,0.0,61.0,9.0,tbd,,Crawfish Interactive,T
7032,0.04,WiiU,2014.0,Action,Activision,0.0,,,,,,
7033,0.13,PS2,2008.0,Shooter,Activision Value,0.0,,,8.3,11.0,FUN Labs,E10+
7034,0.0,X360,,Misc,,0.01,,,,,,
7035,0.11,PS2,,Shooter,Unknown,0.0,73.0,23.0,8.8,47.0,Midway Studios - Austin,T
7036,0.0,PS3,2012.0,Role-Playing,Falcom Corporation,0.04,,,,,,
7037,0.04,PS2,2007.0,Action,Tecmo Koei,0.0,50.0,11.0,8,9.0,Koei,T
7038,0.0,3DS,2013.0,Sports,D3Publisher,0.0,,,5.2,5.0,Torus Games,E
7039,0.22,PSP,2007.0,Platform,Konami Digital Entertainment,0.04,80.0,43.0,7.8,62.0,Konami,T
7040,0.0,PS4,2015.0,Role-Playing,Tecmo Koei,0.08,,,,,,
7041,0.0,PSP,2011.0,Adventure,Alchemist,0.03,,,,,,
7042,0.72,PS2,2008.0,Action,Warner Bros. Interactive Entertainment,0.0,77.0,8.0,8.9,17.0,Traveller's Tales,E10+
7043,0.06,DS,2008.0,Sports,Activision,0.0,61.0,5.0,tbd,,Black Lantern Studios,E
7044,0.0,PC,2011.0,Adventure,Electronic Arts,0.0,75.0,29.0,8.4,559.0,Spicy Horse,M
7045,0.27,PS3,2011.0,Role-Playing,Nippon Ichi Software,0.14,80.0,39.0,7.8,126.0,Nippon Ichi Software,T
7046,0.27,PS2,2001.0,Racing,THQ,0.0,76.0,17.0,8.3,9.0,Pacific Coast Power & Light,E
7047,0.7,PS,2000.0,Sports,Electronic Arts,0.0,86.0,10.0,8,6.0,EA Sports,E
7048,0.01,PSP,2005.0,Sports,Konami Digital Entertainment,0.31,,,,,,
7049,0.0,DS,2010.0,Misc,Hudson Soft,0.19,,,,,,
7050,0.14,PS3,2010.0,Action,Activision,0.0,50.0,7.0,tbd,,Now Production,E10+
7051,0.0,DS,2009.0,Sports,Konami Digital Entertainment,0.01,,,,,,
7052,1.08,PS3,2014.0,Sports,Electronic Arts,0.0,,,2.7,13.0,EA Sports,E
7053,0.0,PSP,2010.0,Role-Playing,Namco Bandai Games,0.21,,,,,,
7054,0.02,PS,2000.0,Racing,Codemasters,0.02,90.0,13.0,8.7,31.0,Codemasters,E
7055,0.09,GC,2003.0,Sports,Activision,0.0,76.0,18.0,7.6,5.0,Toys for Bob,E
7056,2.71,PS2,2005.0,Action,Sony Computer Entertainment,0.02,94.0,75.0,8.9,997.0,SCE Santa Monica,M
7057,0.02,PC,2003.0,Strategy,Microsoft Game Studios,0.0,84.0,25.0,8.7,119.0,Ensemble Studios,T
7058,0.0,PS2,2006.0,Adventure,Princess Soft,0.03,,,,,,
7059,0.0,PC,2008.0,Strategy,Paradox Interactive,0.0,,,8.7,6.0,Paradox Development Studio,E10+
7060,0.07,X360,2014.0,Action,Activision,0.0,,,,,,
7061,0.04,PS3,2012.0,Role-Playing,Deep Silver,0.01,47.0,13.0,5.2,37.0,Piranha Bytes,M
7062,1.41,X360,2011.0,Shooter,Valve Software,0.01,95.0,66.0,8.5,997.0,Valve Software,E10+
7063,0.0,PS4,2016.0,Misc,Aqua Plus,0.05,,,,,,
7064,0.16,PS2,2008.0,Sports,Electronic Arts,0.0,,,4.3,11.0,EA Tiburon,E
7065,0.15,GC,2006.0,Platform,Vivendi Games,0.0,67.0,13.0,7.3,11.0,Krome Studios,E10+
7066,0.09,PS,2000.0,Action,Ubisoft,0.0,,,4.3,7.0,Kemco,
7067,0.0,Wii,2009.0,Racing,System 3 Arcade Software,0.0,,,,,,
7068,0.05,PS3,2014.0,Adventure,Namco Bandai Games,0.0,59.0,11.0,6.3,4.0,Vicious Cycle,E10+
7069,0.03,DS,2009.0,Puzzle,City Interactive,0.0,,,,,,
7070,0.0,PS4,2016.0,Role-Playing,Tecmo Koei,0.03,,,,,,
7071,0.0,DS,2010.0,Simulation,Konami Digital Entertainment,0.03,,,,,,
7072,0.13,PS4,2014.0,Action,Warner Bros. Interactive Entertainment,0.0,72.0,47.0,6.6,88.0,TT Games,E10+
7073,0.0,PC,2012.0,Puzzle,Focus Multimedia,0.0,,,,,,
7074,0.47,N64,1997.0,Racing,Acclaim Entertainment,0.0,,,,,,
7075,0.0,Wii,2008.0,Misc,Hudson Soft,0.25,,,tbd,,Hudson,E10+
7076,0.02,PC,2011.0,Platform,Sega,0.0,77.0,11.0,8.3,337.0,Sega,E
7077,0.0,Wii,2012.0,Misc,505 Games,0.0,,,tbd,,Zoe Mode,E10+
7078,0.06,DS,2010.0,Simulation,Destineer,0.0,,,tbd,,Snapdragon,E
7079,0.13,3DS,2014.0,Simulation,Natsume,0.0,,,,,,
7080,0.09,PS,1996.0,Action,Eidos Interactive,0.0,,,,,,
7081,0.02,PS,1996.0,Sports,BMG Interactive Entertainment,0.0,,,,,,
7082,0.0,PS,2000.0,Sports,Konami Digital Entertainment,0.15,,,,,,
7083,2.07,PS4,2015.0,Action,Sony Computer Entertainment,0.08,86.0,78.0,8.1,1264.0,Bluepoint Games,T
7084,0.08,XB,2005.0,Adventure,Global Star,0.0,39.0,20.0,0.5,8.0,"High Voltage Software, Backbone Entertainment",E
7085,0.0,Wii,2009.0,Adventure,Blast! Entertainment Ltd,0.0,,,tbd,,Blast! Entertainment Ltd,E
7086,0.02,XB,2002.0,Sports,Konami Digital Entertainment,0.0,71.0,8.0,tbd,,Konami,T
7087,0.09,3DS,2013.0,Role-Playing,Screenlife,0.03,62.0,11.0,7.7,44.0,Spike,M
7088,0.17,PS4,2015.0,Role-Playing,Namco Bandai Games,0.02,72.0,59.0,6.8,315.0,Bandai Namco Games,T
7089,0.03,PSP,2007.0,Racing,Sega,0.0,74.0,14.0,7.2,9.0,Bugbear,E
7090,0.0,PS3,2013.0,Shooter,Namco Bandai Games,0.1,,,,,,
7091,0.24,X360,2010.0,Action,Activision,0.0,76.0,68.0,7.6,96.0,Beenox,T
7092,0.02,Wii,2009.0,Simulation,Zushi Games,0.0,,,tbd,,Brain Toys,E10+
7093,0.0,SAT,1995.0,Misc,Seta Corporation,0.07,,,,,,
7094,0.0,X360,2013.0,Shooter,Moss,0.01,,,tbd,,Moss,T
7095,0.0,PS4,2015.0,Action,Sega,0.17,,,,,,
7096,0.35,GBA,2003.0,Action,THQ,0.0,49.0,5.0,,,Natsume,E
7097,0.06,PSP,2008.0,Role-Playing,Nippon Ichi Software,0.03,41.0,19.0,5.3,37.0,Gust,E10+
7098,1.48,PS4,2014.0,Misc,Sony Computer Entertainment Europe,0.14,,,,,,
7099,0.12,PS3,2011.0,Action,Bethesda Softworks,0.02,57.0,34.0,6.2,70.0,InXile Entertainment,M
7100,0.42,Wii,2007.0,Adventure,Activision,0.0,,,tbd,,"Human Soft, Ivolgamus",E
7101,0.26,PS3,2014.0,Action,Bethesda Softworks,0.13,,,7.6,193.0,Tango Gameworks,M
7102,0.08,DS,2008.0,Sports,Ghostlight,0.0,,,,,,
7103,0.0,PS2,2006.0,Misc,Sega,0.24,,,,,,
7104,1.19,XB,2001.0,Fighting,Microsoft Game Studios,0.24,87.0,35.0,8.6,44.0,Team Ninja,T
7105,0.06,X360,2008.0,Sports,RTL,0.0,41.0,8.0,tbd,,49Games,E
7106,0.04,PS2,2004.0,Strategy,Tecmo Koei,0.0,73.0,26.0,8.1,20.0,Koei,T
7107,0.16,XB,2006.0,Sports,Electronic Arts,0.0,,,,,,
7108,0.0,GBA,,Action,,0.27,,,,,,
7109,0.03,DS,2010.0,Misc,Ubisoft,0.0,,,tbd,,Ubisoft,E10+
7110,0.0,PSP,2008.0,Role-Playing,Sony Computer Entertainment,0.02,,,,,,
7111,0.06,DS,2009.0,Racing,Codemasters,0.0,73.0,7.0,tbd,,Firebrand Games,E
7112,0.13,N64,2000.0,Fighting,Ubisoft,0.0,,,,,,
7113,0.08,GBA,2005.0,Platform,Capcom,0.0,77.0,17.0,9.1,21.0,Inti,E
7114,0.05,PSP,2006.0,Action,Atari,0.0,78.0,36.0,7.8,8.0,Ignition Entertainment,E
7115,0.01,PC,2010.0,Simulation,Aerosoft,0.0,,,7.9,11.0,777 Studios,E10+
7116,0.25,GC,2005.0,Sports,Electronic Arts,0.0,88.0,20.0,8.7,16.0,EA Sports,E
7117,0.0,PSV,2015.0,Adventure,dramatic create,0.03,,,,,,
7118,0.0,PSP,2009.0,Strategy,Nippon Ichi Software,0.01,,,,,,
7119,0.02,PSV,2015.0,Role-Playing,Nippon Ichi Software,0.0,71.0,24.0,8,30.0,Experience Inc.,T
7120,0.33,PS3,2011.0,Shooter,Take-Two Interactive,0.0,51.0,48.0,4.9,278.0,"Gearbox Software, 3D Realms",M
7121,0.21,XB,2005.0,Action,Activision,0.0,60.0,43.0,7.8,17.0,Exakt,M
7122,0.13,PS,1998.0,Fighting,Virgin Interactive,0.0,,,,,,
7123,0.66,XB,2005.0,Shooter,Activision,0.0,78.0,46.0,5.1,27.0,Treyarch,T
7124,0.0,PSP,2011.0,Misc,Sega,0.33,,,,,,
7125,0.34,GC,2003.0,Platform,Nintendo,0.0,71.0,30.0,7.2,44.0,Treasure,E
7126,0.18,XB,2005.0,Fighting,Atari,0.0,51.0,11.0,6.1,8.0,Avalanche Software,T
7127,0.06,Wii,2011.0,Action,Activision,0.0,62.0,9.0,5.2,6.0,Beenox,T
7128,0.0,PSP,2006.0,Action,Namco Bandai Games,0.12,,,,,,
7129,0.2,N64,1997.0,Misc,Take-Two Interactive,0.0,,,,,,
7130,0.18,2600,1981.0,Sports,Mattel Interactive,0.0,,,,,,
7131,0.53,PS2,2009.0,Fighting,THQ,0.0,,,7.7,31.0,Yuke's,T
7132,0.19,WiiU,2014.0,Action,Sega,0.0,32.0,28.0,3.6,587.0,Big Red Button Entertainment,E10+
7133,0.0,SAT,1995.0,Sports,Sega,0.22,,,,,,
7134,0.04,GC,2002.0,Racing,Ubisoft,0.0,,,,,,
7135,0.0,GBA,2004.0,Platform,Nintendo,0.07,,,,,,
7136,0.14,PS3,2012.0,Action,Sony Computer Entertainment,0.0,,,,,,
7137,0.03,XOne,2015.0,Action,Tecmo Koei,0.0,48.0,6.0,7.1,8.0,Omega Force,T
7138,0.01,PS3,2016.0,Sports,Konami Digital Entertainment,0.06,,,7.2,19.0,Konami,E
7139,0.05,PS2,2004.0,Role-Playing,Sega,0.0,61.0,14.0,6.5,11.0,Nex Entertainment,T
7140,0.14,PS2,2008.0,Action,THQ,0.0,,,tbd,,Blitz Games,E10+
7141,0.0,SAT,1997.0,Shooter,Namco Bandai Games,0.15,,,,,,
7142,0.17,PS3,2013.0,Misc,Ubisoft,0.0,77.0,6.0,7.1,25.0,Ubisoft,E10+
7143,0.21,GBA,2003.0,Racing,THQ,0.0,48.0,14.0,5.9,8.0,Graphic State,E
7144,0.18,PS2,2006.0,Simulation,Ubisoft,0.0,,,tbd,,Ubisoft,E
7145,0.1,X360,2010.0,Platform,Activision,0.0,62.0,22.0,6.2,9.0,Xpec,E10+
7146,0.18,Wii,2010.0,Sports,Zoo Games,0.0,,,tbd,,Zoo Games,T
7147,0.17,DS,2008.0,Misc,Brash Entertainment,0.0,34.0,4.0,7,4.0,Brash Entertainment,E
7148,0.0,DS,2010.0,Misc,Kamui,0.03,,,,,,
7149,0.01,PS2,2005.0,Racing,Yuke's,0.0,45.0,14.0,tbd,,Yuke's,E10+
7150,1.25,PS2,2002.0,Sports,Electronic Arts,0.03,83.0,22.0,8.3,28.0,EA Canada,E
7151,0.02,PS,1996.0,Action,Electronic Arts Victor,0.0,,,,,,
7152,0.66,PS3,2010.0,Sports,Sony Computer Entertainment,0.0,91.0,33.0,8.3,107.0,SCEA,E
7153,0.0,PSV,2016.0,Action,Tecmo Koei,0.01,,,,,,
7154,0.0,DS,2010.0,Action,Namco Bandai Games,0.13,,,,,,
7155,0.0,PC,2010.0,Simulation,Ubisoft,0.0,62.0,26.0,3.5,104.0,Ubisoft Romania,T
7156,0.07,DS,2010.0,Simulation,Ubisoft,0.0,,,tbd,,Digital Kids,E
7157,0.12,X360,2009.0,Action,Gamebridge,0.02,55.0,22.0,6.8,16.0,Acquire,M
7158,0.09,Wii,2010.0,Shooter,Majesco Entertainment,0.0,39.0,6.0,tbd,,"Majesco Games, Majesco",T
7159,0.41,DS,2007.0,Action,Activision,0.0,58.0,9.0,tbd,,Vicarious Visions,E
7160,0.17,PS2,2003.0,Racing,THQ,0.0,56.0,13.0,5.3,8.0,Pacific Coast Power & Light,T
7161,0.05,PS2,2003.0,Fighting,505 Games,0.0,72.0,28.0,7.5,14.0,Taito Corporation,T
7162,0.2,DS,2007.0,Sports,Activision,0.0,79.0,21.0,6.7,6.0,Vicarious Visions,E10+
7163,0.3,PS2,2002.0,Shooter,TDK Mediactive,0.0,72.0,20.0,8.5,8.0,Vicious Cycle,T
7164,1.88,PS,1998.0,Action,Virgin Interactive,2.02,89.0,13.0,9.2,364.0,Capcom,M
7165,0.42,DS,2007.0,Puzzle,Ignition Entertainment,0.0,65.0,14.0,tbd,,Crave,E
7166,0.99,2600,1981.0,Shooter,Imagic,0.0,,,,,,
7167,0.0,3DS,2015.0,Misc,Namco Bandai Games,0.08,,,,,,
7168,0.35,Wii,2010.0,Shooter,Ubisoft,0.01,80.0,73.0,8.6,178.0,Ubisoft Paris,T
7169,0.06,DS,2010.0,Sports,Ubisoft,0.0,,,tbd,,Ubisoft,E
7170,0.02,GBA,2004.0,Puzzle,Unknown,0.0,62.0,5.0,,,PopCap,E
7171,0.19,PS4,2014.0,Action,Activision,0.0,78.0,46.0,5.6,32.0,Toys for Bob,E10+
7172,2.76,DS,2008.0,Role-Playing,Nintendo,2.69,83.0,46.0,8.5,203.0,Game Freak,E
7173,5.8,Wii,2010.0,Misc,Ubisoft,0.01,74.0,24.0,7.3,24.0,Ubisoft,E10+
7174,0.0,PSP,2009.0,Adventure,Yeti,0.01,,,,,,
7175,0.02,X360,2012.0,Sports,Microsoft Game Studios,0.0,,,,,,
7176,0.06,X360,2011.0,Racing,Evolved Games,0.0,47.0,4.0,8.6,9.0,Zoo Games,E10+
7177,2.98,3DS,2016.0,Role-Playing,Nintendo,2.26,,,,,,
7178,0.16,PS3,2015.0,Action,Activision,0.0,,,4.2,6.0,Vicarious Visions,E10+
7179,0.0,PC,2009.0,Misc,Sega,0.0,,,,,,
7180,0.0,PSP,2010.0,Adventure,Unknown,0.02,,,,,,
7181,0.01,PC,2003.0,Strategy,Electronic Arts,0.0,,,,,,
7182,0.1,PS2,2005.0,Misc,Sony Computer Entertainment,0.0,,,,,,
7183,0.06,DS,2010.0,Action,Unknown,0.0,,,tbd,,Storm City Games,E
7184,0.1,PC,2013.0,Shooter,Sega,0.0,45.0,40.0,3.5,1156.0,Gearbox Software,M
7185,0.22,PS2,2006.0,Role-Playing,Tecmo Koei,0.0,86.0,52.0,8.4,116.0,Atlus Co.,M
7186,0.05,Wii,,Platform,Unknown,0.0,47.0,7.0,tbd,,"Majesco Games, Majesco",E
7187,29.08,NES,1985.0,Platform,Nintendo,6.81,,,,,,
7188,0.0,PS,1995.0,Role-Playing,Atlus,0.42,,,,,,
7189,0.09,Wii,2008.0,Shooter,Eidos Interactive,0.0,78.0,30.0,7.7,17.0,BudCat,E
7190,0.03,PS3,2013.0,Platform,Namco Bandai Games,0.0,51.0,6.0,3.1,7.0,"Namco Bandai Games, Monkey Bar Games",E10+
7191,0.0,SAT,1996.0,Adventure,Societa,0.04,,,,,,
7192,0.18,PS3,2007.0,Racing,THQ,0.01,71.0,10.0,6.4,5.0,Juice Games,T
7193,0.29,XB,2004.0,Sports,Sega,0.0,86.0,18.0,8.3,11.0,Visual Concepts,E
7194,0.01,DS,2009.0,Racing,Majesco Entertainment,0.0,,,tbd,,Tornado Studios,E
7195,5.89,GB,1998.0,Role-Playing,Nintendo,3.12,,,,,,
7196,0.11,GC,2006.0,Action,Namco Bandai Games,0.0,,,,,,
7197,0.14,X360,2009.0,Shooter,DTP Entertainment,0.01,56.0,46.0,7.1,55.0,"Replay Studios, ML Enterprises",M
7198,0.0,3DS,2016.0,Misc,Nippon Columbia,0.08,,,,,,
7199,0.37,PS3,2009.0,Sports,Activision Value,0.0,,,5,9.0,Activision,T
7200,1.99,PS2,2001.0,Shooter,Take-Two Interactive,0.05,80.0,21.0,8.5,86.0,Rockstar Toronto,M
7201,0.15,GBA,2005.0,Misc,Zoo Digital Publishing,0.0,,,,,,
7202,0.05,DS,2008.0,Action,SouthPeak Games,0.0,59.0,12.0,tbd,,Lexis Numerique,E
7203,0.54,Wii,2010.0,Sports,Disney Interactive Studios,0.0,,,,,,
7204,0.0,PC,2009.0,Strategy,Atari,0.0,67.0,28.0,5.8,8.0,Stormregion,T
7205,0.0,Wii,2007.0,Sports,Konami Digital Entertainment,0.06,,,,,,
7206,0.0,PS,1995.0,Adventure,Banpresto,0.02,,,,,,
7207,0.21,XB,2003.0,Sports,Microsoft Game Studios,0.0,80.0,41.0,9,9.0,Indie Built,E
7208,0.02,Wii,,Shooter,Unknown,0.0,,,tbd,,Opera House,E10+
7209,0.09,PS2,2004.0,Action,Sega,0.0,58.0,33.0,8,24.0,K2 LLC,M
7210,0.1,PS2,2002.0,Racing,Infogrames,0.0,62.0,14.0,tbd,,Tantalus Interactive,E
7211,0.28,PS3,2008.0,Sports,Bethesda Softworks,0.0,67.0,23.0,5.6,8.0,Kush Games,E
7212,0.15,PS2,2003.0,Fighting,THQ,0.0,73.0,19.0,8.6,7.0,Anchor,M
7213,0.0,PS2,2010.0,Adventure,Idea Factory,0.01,,,,,,
7214,0.54,GC,2003.0,Sports,Activision,0.0,89.0,19.0,8.5,24.0,Neversoft Entertainment,T
7215,1.05,Wii,2013.0,Action,Disney Interactive Studios,0.0,,,4.2,24.0,Avalanche Software,E10+
7216,0.0,PSP,2009.0,Adventure,Tecmo Koei,0.02,,,,,,
7217,0.0,PC,2007.0,Sports,Russel,0.0,86.0,15.0,8,19.0,Sports Interactive,E
7218,0.0,GBA,2004.0,Adventure,Banpresto,0.25,,,,,,
7219,0.0,PC,2008.0,Simulation,Deep Silver,0.0,73.0,16.0,7.9,222.0,Egosoft,T
7220,0.3,XB,2001.0,Simulation,LucasArts,0.0,76.0,22.0,tbd,,Secret Level,T
7221,0.0,PSP,2011.0,Action,Tecmo Koei,0.11,,,,,,
7222,0.19,GBA,2002.0,Role-Playing,Atari,0.0,,,,,,
7223,0.0,PC,2011.0,Strategy,Paradox Interactive,0.0,70.0,13.0,6.8,86.0,Paradox Development Studio,T
7224,0.25,PS,1998.0,Sports,989 Studios,0.0,,,,,,
7225,0.0,PC,2010.0,Adventure,Ubisoft,0.0,47.0,5.0,5.5,6.0,Telltale Games,M
7226,0.0,PC,1999.0,Adventure,Empire Interactive,0.0,91.0,26.0,8.9,439.0,Funcom,M
7227,0.16,3DS,2013.0,Action,Warner Bros. Interactive Entertainment,0.0,68.0,7.0,6.8,38.0,Armature Studio,T
7228,0.52,PS,1999.0,Sports,Sony Computer Entertainment,0.0,,,,,,
7229,0.0,PS,1997.0,Adventure,Human Entertainment,0.12,,,,,,
7230,0.0,PS4,2014.0,Action,505 Games,0.01,83.0,4.0,7.9,47.0,Engine Software,T
7231,0.09,Wii,2010.0,Platform,Konami Digital Entertainment,0.01,68.0,38.0,8.7,18.0,Hudson Soft,E10+
7232,0.0,PS2,2009.0,Strategy,Namco Bandai Games,0.31,,,,,,
7233,0.0,DS,2006.0,Strategy,Tecmo Koei,0.01,,,,,,
7234,0.17,PS2,2003.0,Action,Capcom,0.0,65.0,28.0,6.6,48.0,Cavia Inc.,M
7235,0.08,PS,2001.0,Racing,THQ,0.0,70.0,8.0,tbd,,Funcom,T
7236,0.0,Wii,2010.0,Misc,O-Games,0.0,,,,,,
7237,0.01,PS4,2015.0,Fighting,Marvelous Interactive,0.02,70.0,33.0,6.9,28.0,"Examu, Marvelous Inc.",T
7238,0.28,PS,1997.0,Sports,Interplay,0.0,,,,,,
7239,1.88,PS2,2006.0,Role-Playing,Square Enix,2.33,92.0,64.0,7.6,972.0,Square Enix,T
7240,0.0,PS,2002.0,Action,Namco Bandai Games,0.13,,,,,,
7241,0.01,GBA,2003.0,Platform,Midway Games,0.0,,,,,,
7242,0.08,X360,2013.0,Action,Deep Silver,0.01,64.0,38.0,7.2,144.0,Grasshopper Manufacture,M
7243,0.16,PS2,2003.0,Sports,Activision,0.0,78.0,15.0,8.3,12.0,Toys for Bob,E
7244,0.0,PSV,2015.0,Action,Tecmo Koei,0.03,,,,,,
7245,0.75,PS3,2013.0,Sports,Electronic Arts,0.0,77.0,9.0,6.2,40.0,EA Tiburon,E
7246,0.5,PS3,2012.0,Action,Sony Computer Entertainment,0.04,74.0,69.0,7.3,540.0,SuperBot Entertainment,T
7247,0.01,PSV,2015.0,Role-Playing,Nippon Ichi Software,0.03,,,,,,
7248,0.19,GBA,2003.0,Action,Majesco Entertainment,0.0,,,tbd,,Majesco Games,T
7249,0.33,2600,1981.0,Action,Mattel Interactive,0.0,,,,,,
7250,0.0,PSP,2011.0,Misc,Aqua Plus,0.01,,,,,,
7251,0.0,DS,2008.0,Action,Takara Tomy,0.04,,,,,,
7252,0.4,Wii,2007.0,Platform,THQ,0.0,60.0,4.0,6,8.0,Blue Tongue Entertainment,E
7253,0.19,PSP,2007.0,Sports,505 Games,0.0,,,7.3,4.0,Point of View,E
7254,0.02,DS,2006.0,Strategy,Namco Bandai Games,0.0,59.0,8.0,7.1,11.0,Big Blue Bubble Inc.,E10+
7255,0.02,PC,2009.0,Shooter,Evolved Games,0.0,39.0,11.0,3.1,61.0,Atomic Motion,T
7256,0.04,GC,2003.0,Role-Playing,THQ,0.0,72.0,19.0,tbd,,Cranky Pants Games,T
7257,0.1,PS2,2003.0,Strategy,Activision,0.0,78.0,27.0,8,22.0,LucasArts,T
7258,0.0,SNES,1994.0,Shooter,Taito,0.46,,,,,,
7259,0.12,PS2,2005.0,Shooter,Electronic Arts,0.0,84.0,39.0,9.1,117.0,Free Radical Design,M
7260,0.2,XB,2002.0,Sports,Electronic Arts,0.0,88.0,11.0,7.7,11.0,EA Canada,E
7261,0.59,PS4,2013.0,Action,Warner Bros. Interactive Entertainment,0.01,83.0,22.0,7.7,262.0,TT Games,E10+
7262,0.04,PS,1995.0,Simulation,Psygnosis,0.0,,,,,,
7263,0.0,PS2,2010.0,Adventure,Idea Factory,0.03,,,,,,
7264,0.35,X360,2006.0,Shooter,Electronic Arts,0.01,77.0,54.0,7.3,79.0,Digital Illusions,T
7265,0.51,3DS,2015.0,Simulation,Nintendo,1.4,66.0,60.0,6.9,106.0,Nintendo,E
7266,0.01,PC,2003.0,Simulation,Electronic Arts,0.0,84.0,36.0,8.7,268.0,Maxis,E
7267,0.06,PS2,2008.0,Misc,MTV Games,0.0,,,tbd,,Harmonix Music Systems,T
7268,0.01,GC,2002.0,Racing,Ubisoft,0.0,64.0,11.0,tbd,,Ubisoft,E
7269,0.04,PS3,2011.0,Fighting,PQube,0.1,73.0,10.0,7.5,27.0,Examu,T
7270,0.41,GC,2004.0,Role-Playing,Activision,0.0,81.0,36.0,8.5,11.0,Raven Software,T
7271,0.0,PS2,2005.0,Shooter,Essential Games,0.17,,,,,,
7272,0.0,WiiU,2013.0,Shooter,505 Games,0.0,58.0,5.0,5.8,30.0,Rebellion,M
7273,0.0,SNES,1993.0,Misc,Imax,0.06,,,,,,
7274,0.27,GBA,2004.0,Action,Disney Interactive Studios,0.0,,,,,,
